numconnections,seniority,currentindustry,mapped_role,total_experience_years,highest_degree,company_cleaned,campus_cleaned,cluster_id
500,6.0,"Technology, Information and Internet",marketing consultant,16.75,Master,new york life insurance company,walsh college,0
393,1.0,Entertainment,producer,5.09,High School,anonymous content,new york university,0
370,4.0,Information Technology & Services,it auditor,14.42,Master,paramount,baruch college,0
500,5.0,Hospitality,sales marketing,4.67,empty,westchester hills golf club,hofstra university,0
500,2.0,Insurance,wealth,5.83,empty,allied world,university at buffalo,0
500,5.0,IT Services and IT Consulting,strategic marketing,27.24,MBA,stavtar solutions,delhi university,0
500,5.0,"Technology, Information and Internet",technology officer,32.25,MBA,google,harvard medical school,0
500,6.0,Manufacturing,financial analysis,14.25,MBA,authentic brands group,cornell johnson mba,0
500,2.0,Motion Pictures & Film,producer,17.17,empty,global language team,university cadi ayad,0
500,5.0,Advertising Services,digital media,46.59,MBA,university of north carolina at chapel hill,the tuck school of business at dartmouth,0
500,3.0,Design,graphic design,13.82,Master,kiss products inc,cornell university,0
500,6.0,Computer Software,strategic marketing,15.0,empty,youtube,university of california berkeley,0
500,4.0,Performing Arts,actor,29.1,empty,nuevo tango arts,academia nacional del tango,0
500,1.0,Higher Education,nanny,17.07,Master,school professionals,new york university,0
500,3.0,Artists and Writers,artist,26.34,Master,self employed fine arts,pratt institute new york,0
500,6.0,Venture Capital & Private Equity,investment,12.34,empty,iconiq capital,columbia sipa,0
500,5.0,Manufacturing,communications,33.68,Master,yale school of medicine,nyu school of professional studies,0
500,3.0,"Museums, Historical Sites, and Zoos",teacher,13.74,Master,david kordansky gallery,the institute of fine arts nyu,0
500,3.0,"Movies, Videos and Sound",writer,3.83,empty,sterling lord literistic,the haberdashers aske s boys school,0
500,3.0,Financial Services,software engineer,18.09,Master,bloomberg lp,university of california berkeley haas school of business,0
450,2.0,Hospital & Health Care,clinical,27.06,Master,hackensack meridian health,northwestern university,0
445,4.0,"Appliances, Electrical, and Electronics Manufacturing",graphic design,9.0,Master,kaleidoscope learning,columbia university,0
500,3.0,Computer & Network Security,security analyst,23.35,Master,human,george mason university,0
500,3.0,Public Policy Offices,social,9.24,Master,alvarez marsal,columbia university mailman school of public health,0
500,3.0,Higher Education,actor,18.91,Master,new york university,teachers college of columbia university,0
500,2.0,Public Policy Offices,research,13.66,Master,national employment law project,columbia university,0
500,1.0,Entertainment Providers,admissions,2.75,Master,the university of scranton,brooklyn college,0
500,6.0,Accounting,financial consultant,9.66,Master,sax llp,archbishop molloy high school,0
500,5.0,Non-profit Organizations,community,22.67,Master,masterwork music and art foundation,cornell university,0
500,6.0,Computer Software,business development consultant,15.41,MBA,amazon web services aws,the tuck school of business at dartmouth,0
500,2.0,Management Consulting,investment analyst,4.16,MBA,mckinsey company,columbia business school,0
358,4.0,Accounting,tax accountant,9.75,Master,deloitte,university of virginia,0
430,1.0,Mental Health Care,nanny,3.68,Master,grow australia,wurzweiler school of social work,0
500,2.0,Design,designer,12.34,Master,landor fitch,fashion institute of technology,0
500,4.0,Medical Practice,physician,4.84,Master,weill cornell medicine,università cattolica del sacro cuore,0
457,1.0,Photography,teaching,7.0,Master,international center of photography,biomimicry 3 8,0
500,1.0,Design,professor,9.91,Master,parsons school for design,parsons school of design,0
500,6.0,IT Services and IT Consulting,strategic,19.0,MBA,santech solution inc,indian institute of management lucknow,0
500,1.0,Human Resources Services,human resources,16.42,empty,televisaunivision,william howard taft high school,0
500,2.0,Non-profit Organization Management,market research analyst,8.75,MBA,golconda partners,baruch college,0
500,6.0,Financial Services,investments,23.0,MBA,citigroup,st john s university,0
500,3.0,Computer & Network Security,lifeguard,18.09,Master,unisys,texas woman s university,0
500,6.0,Financial Services,brand marketing,18.83,MBA,new york life insurance company,university of connecticut,0
500,1.0,International Affairs,social,9.08,Master,un women,new york university,0
500,6.0,Beverage Manufacturing,marketing consultant,2.58,MBA,bacardi,uc berkeley,0
500,5.0,Financial Services,financial analysis,9.25,Master,citi,university of rochester simon business school,0
500,5.0,Computer Software,social,9.84,empty,wbaf usa country office,university of connecticut school of business,0
500,4.0,Financial Services,engineering,25.33,MBA,two sigma,columbia business school,0
500,6.0,Financial Services,data scientist,13.58,Master,mastercard,indian institute of technology kanpur,0
500,4.0,Accounting,financial reporting,8.92,MBA,hellofresh,dominican college of blauvelt,0
500,4.0,Research,systems architect,10.92,Master,openai,university at buffalo,0
387,5.0,Advertising Services,marketing sales,15.49,Master,evija mehra business,fashion institute of technology,0
386,3.0,Public Relations and Communications Services,promotions,16.58,Master,sesame workshop,baruch college,0
500,4.0,Music,digital,6.4,Master,mezz entertainment,new york university,0
500,6.0,Computer Software,product design,23.0,empty,walmart,jefferson state community college,0
500,2.0,Manufacturing,market,27.16,MBA,allied beverage group,fordham university,0
500,4.0,Information Technology & Services,it project,24.68,MBA,citi,rochester institute of technology,0
500,2.0,Public Relations and Communications Services,social media,7.91,Master,burson marsteller,syracuse university,0
389,2.0,Investment Management,quantitative analyst,8.92,Master,bayview asset management llc,peking university,0
500,5.0,Entertainment,writer,21.48,empty,brownsville bred,wynn handman studios,0
500,7.0,Medical Device,business finance,29.25,MBA,lifescan,northwestern university kellogg school of management,0
500,3.0,Computer Software,knowledge,23.33,empty,bill melinda gates foundation,university of pennsylvania,0
500,7.0,Hospital & Health Care,marketing officer,32.59,MBA,virtua health,fairleigh dickinson university,0
500,4.0,Staffing and Recruiting,sales,3.92,empty,actus consulting group inc,temple university,0
500,5.0,Hospital & Health Care,professor,9.33,Master,new york university,columbia university mailman school of public health,0
500,2.0,Online Media,community,24.16,High School,people magazine people com,fordham university,0
500,5.0,Financial Services,public relations,12.0,Master,idb bank,new york university,0
500,3.0,Public Relations & Communications,ambassador,7.24,Master,laforce,university of kentucky,0
500,3.0,Real Estate,realtor,1.0,Master,the pam christian group,columbia university in the city of new york,0
500,5.0,Business Consulting and Services,consulting,13.0,Master,deepak lalwani associates llc,columbia university,0
500,4.0,Architecture and Planning,designer,10.75,Master,neri hu design and research office,harvard university graduate school of design,0
500,5.0,Non-profit Organization Management,admissions,17.17,Master,alliance of families for justice,john jay college cuny,0
500,6.0,Capital Markets,investment,11.16,Master,moody s analytics,bentley university,0
500,4.0,Financial Services,portfolio,5.67,Master,goldman sachs,lehigh university,0
500,5.0,Financial Services,human resources,12.0,empty,citi,stony brook university,0
500,6.0,Hospital & Health Care,physician,16.42,empty,northwell health,johns hopkins bloomberg school of public health,0
500,4.0,Financial Services,marketing consultant,20.24,empty,nasdaq,carleton university,0
375,2.0,Primary/Secondary Education,substitute teacher,8.42,Master,south bronx preparatory a college board school,richard gilder graduate school at the american museum of natural history,0
500,2.0,Higher Education,teacher,14.0,Master,new brunswick public schools,rowan university,0
377,2.0,Design,graphic design,10.92,Master,amplify,cmu human computer interaction institute,0
500,5.0,Writing and Editing,editor,16.16,Master,the new york times licensing group,american university school of international service,0
500,5.0,Financial Services,wholesaler,22.08,empty,pico,sungard platinum leadership program,0
500,2.0,IT Services and IT Consulting,research development engineer,11.5,Master,camp systems international inc,penn state university,0
500,5.0,Apparel & Fashion,editor,12.17,High School,nüvoices,donghua university,0
462,1.0,Apparel & Fashion,student,3.57,Master,ucl,ucl,0
500,4.0,Online Media,social media,27.49,Master,livestream universe publishing,new york university,0
500,3.0,Management Consulting,healthcare representative,29.92,Master,revelation pharma,seton hall university,0
500,6.0,Environmental Services,research,15.49,Master,re connect,massachusetts institute of technology,0
500,2.0,Entertainment Providers,art,0.0,empty,sugar valley theatricals,university of connecticut,0
442,2.0,Mental Health Care,social,10.91,Master,common threads project,the city college of new york,0
500,2.0,Architecture and Planning,design,7.32,Master,gilbane development company,columbia university in the city of new york,0
500,3.0,IT Services and IT Consulting,strategic accounts,24.09,empty,databank ltd,chubb institute,0
500,4.0,International Affairs,writer,11.01,Master,stanford and the twentieth century,university of cambridge,0
500,5.0,Hospitality,human resources,16.25,empty,marriott vacations worldwide,new york university,0
500,3.0,Non-profit Organizations,teacher,13.09,MBA,takoma park seventh day adventist church,yale university,0
415,4.0,Information Technology & Services,software engineering,5.58,Master,amazon web services aws,stevens institute of technology,0
500,1.0,Mental Health Care,counselor,3.74,Master,covenant house new york,ramapo college of new jersey,0
500,3.0,Financial Services,investment analyst,9.83,Master,j p morgan asset management,gatton college of business and economics,0
500,6.0,Computer Software,directors,42.34,MBA,capgemini,harvard kennedy school,0
500,6.0,Computer Software,strategic,25.09,empty,third prime,university of pennsylvania,0
500,1.0,Broadcast Media,host,10.99,empty,nbc news,barnard college columbia university,0
500,5.0,Public Relations and Communications Services,media relations,16.49,MBA,pfizer,nyu stern school of business,0
352,7.0,Information Technology & Services,software development,7.59,Master,sft protocol,stevens institute of technology,0
500,3.0,Writing & Editing,editor,11.16,empty,twilio,nyu gallatin,0
500,5.0,Telecommunications,major account,26.0,MBA,xo communications,pace university lubin school of business,0
348,6.0,Human Resources Services,human resources consultant,20.67,Master,bessemer trust,fordham university,0
437,2.0,Information Technology & Services,environmental engineer,9.59,Master,ibm,columbia university,0
500,4.0,Public Relations & Communications,social media,10.01,Master,smithsonian institution,university of florida,0
324,5.0,International Affairs,social,25.75,Master,united nations office of counter terrorism,university of bradford,0
450,4.0,Design Services,graphic design,34.08,Master,two river theater,new york university,0
500,5.0,Telecommunications,innovation,8.83,Master,led by foundation,northwestern university,0
500,2.0,Civic & Social Organization,teaching,17.23,Master,brennan center for justice,tufts university,0
454,2.0,Defense & Space,hardware engineer,2.41,Master,northrop grumman,stony brook university,0
500,3.0,Venture Capital & Private Equity,professor,4.0,MBA,fordham university,columbia business school,0
500,1.0,Sports,journalist,16.64,Master,the mlb network llc,st bonaventure university,0
500,5.0,Design Services,teacher,6.17,Master,united spinal association,new york university,0
500,4.0,Financial Services,investment analyst,5.0,MBA,goldman sachs,dartmouth college,0
500,2.0,Pharmaceuticals,research scientist,27.25,empty,quentis therapeutics inc,university of maryland baltimore county,0
500,2.0,Information Technology & Services,data scientist,10.0,Master,meta,new york university,0
500,5.0,Design Services,sales business development,17.49,Master,flockheart,new jersey institute of technology,0
500,5.0,Book and Periodical Publishing,marketing sales,13.51,Master,harpercollins publishers,teachers college columbia university,0
500,5.0,Human Resources Services,talent acquisition,32.5,Master,taboola,new york university,0
500,4.0,"Technology, Information and Internet",strategy business development,26.75,MBA,cablelabs,kellogg graduate school of management northwestern university,0
500,6.0,Non-profit Organization Management,community,12.83,empty,fosterspot a nonprofit project of chappy friends,eckerd college,0
500,2.0,Legal Services,spring,2.25,Master,shardul amarchand mangaldas co,new york university school of law,0
500,6.0,Internet,consumer marketing,11.08,empty,linkedin,university of oregon,0
500,2.0,Architecture & Planning,designer,4.33,Master,u s dot volpe national transportation systems center,harvard university,0
443,1.0,Accounting,audit,5.42,Master,deloitte,bentley university mccallum graduate school of business,0
500,6.0,Research Services,clinical operations,17.33,Master,happy health,hunter college,0
500,6.0,Venture Capital and Private Equity Principals,counsel,26.5,empty,new 2nd capital,university of amsterdam,0
500,3.0,Higher Education,writer,16.0,MBA,change management for marketers book,the george washington university,0
500,6.0,Banking,quantitative analyst,13.91,Master,bnp paribas,carnegie mellon university tepper school of business,0
500,3.0,Information Technology & Services,software,8.91,Master,j p morgan,malla reddy college of engineering technology,0
500,2.0,Hospital & Health Care,teacher,2.0,Master,evan lipman,the george washington university,0
500,3.0,Computer Software,data scientist,14.43,Master,google,princeton university,0
500,7.0,Book and Periodical Publishing,communication,22.58,empty,one tree planted,george mason university,0
500,6.0,Human Resources Services,recruiting,14.5,Master,j p morgan private bank,cornell university,0
500,3.0,Law Practice,law,5.58,Master,weil gotshal manges llp,new york university school of law,0
500,5.0,Computer Software,software engineering,27.58,MBA,google,the wharton school,0
500,3.0,"Leisure, Travel & Tourism",brand,6.16,Master,future tech kid,essec asia pacific,0
453,5.0,IT Services and IT Consulting,business development consultant,4.0,empty,dvi communications,polytechnic institute of brooklyn,0
500,6.0,Utilities,project engineer,21.5,MBA,burns mcdonnell,new york university leonard n stern school of business,0
500,1.0,Human Resources,tax preparer,3.75,Master,new york life,rutgers school of management and labor relations smlr,0
500,6.0,Financial Services,mergers acquisitions,40.41,MBA,tiaa,cornell university,0
500,3.0,Computer Software,software engineer,8.0,empty,zoom,university of waterloo,0
500,4.0,Civic & Social Organization,ambassador,13.33,MBA,seedstars,columbia business school,0
500,7.0,Investment Banking,investments,22.42,MBA,marketx ventures,new york university,0
500,2.0,Food & Beverages,leadership,7.47,Master,dōmi,columbia university in the city of new york,0
500,5.0,Libraries,education,21.0,Master,the new york public library,gartner executive programs,0
436,1.0,Entertainment Providers,receptionist,24.68,Master,broadway direct,brandeis university,0
500,7.0,Food & Beverages,contributor,4.93,Master,bahari teas,imperial college london,0
421,2.0,Publishing,public relations,13.83,Master,sourcebooks,fordham university,0
500,6.0,Graphic Design,creative,5.91,empty,eshelf io,goldman sachs 10 000 small businesses cohort 38,0
500,2.0,Medical Practice,front receptionist,17.74,MBA,new york plastic surgical group,southern new hampshire university,0
500,3.0,Computer & Network Security,cyber security analyst,3.75,empty,varonis,penn state university,0
500,1.0,Travel Arrangements,travel,39.25,empty,largay travel inc,sabre training dallas,0
500,6.0,Fine Art,social media,8.4,Master,sotheby s,the courtauld institute of art,0
500,5.0,Manufacturing,marketing,12.42,Master,walmart,northwestern university,0
500,5.0,Financial Services,capital markets,9.92,Master,ubs,carnegie mellon university tepper school of business,0
500,1.0,Research,student,6.09,Master,beth israel deaconess medical center,university of new haven,0
500,5.0,Financial Services,research analyst,7.99,MBA,esusu,the university of chicago booth school of business,0
500,5.0,Hospitality,events,22.16,empty,selected escapes,san francisco state university,0
500,5.0,Biotechnology,marketing representative,8.67,Master,thermo fisher scientific,fordham gabelli school of business,0
500,3.0,Legal Services,lawyer,9.91,Master,sullivan cromwell llp,columbia law school,0
394,4.0,Hospitals and Health Care,physician,6.0,empty,american academy of neurology,brown university,0
428,5.0,Business Consulting and Services,directors,20.67,Master,o m solutions llc,fairleigh dickinson university,0
500,5.0,Pharmaceutical Manufacturing,ambassador,34.41,MBA,pfizer,the university of manchester,0
500,5.0,Higher Education,sales marketing,11.41,MBA,klarna,long island university,0
500,5.0,Marketing & Advertising,teacher,12.83,Master,adelphi university,lumia coaching,0
500,2.0,Travel Arrangements,reservations,18.16,empty,travel leaders group,austin peay state university,0
500,5.0,Venture Capital and Private Equity Principals,m a,13.5,Master,dst global,university of johannesburg,0
500,5.0,Artists and Writers,marketing,14.5,Master,atalanta corporation,sotheby s institute of art,0
500,5.0,Hospitals and Health Care,business development,21.66,Master,cloudmed,northwestern university,0
467,4.0,Telecommunications,training coordinator,24.75,Master,convergys,troy state university,0
500,1.0,Environmental Services,substitute teacher,3.17,Master,columbia university school of professional studies,columbia university school of professional studies,0
500,2.0,Venture Capital & Private Equity,investment analyst,5.07,Master,davidson kempner capital management,the ohio state university fisher college of business,0
500,5.0,Research,investment analyst,5.0,Master,basil clinical,kean university,0
500,5.0,Venture Capital & Private Equity,investment,28.07,MBA,freedom capital markets,fordham gabelli school of business,0
490,6.0,Graphic Design,creative,0.17,empty,sylc designs llc,kingsborough community college,0
500,4.0,Advertising Services,visual designer,32.16,empty,addition,ipg leadership lab,0
500,3.0,Architecture and Planning,architect,12.16,Master,diller scofidio renfro,princeton university,0
474,4.0,Insurance,leadership,0.33,Master,pwc,columbia university,0
416,6.0,Wellness and Fitness Services,directors,20.42,MBA,aligncare inc,wharton school university of pennsylvania,0
471,2.0,Research Services,social worker,17.16,Master,memorial sloan kettering cancer center,columbia university in the city of new york,0
500,1.0,Education Administration Programs,software engineering,6.32,Master,new york institute of technology,new york institute of technology,0
500,4.0,Hospitals and Health Care,teaching,10.25,MBA,pwc,hec paris,0
500,5.0,Information Technology & Services,writer,21.91,MBA,isaca new york metropolitan chapter,nyu tandon school of engineering,0
500,7.0,Non-profit Organization Management,directors,20.16,MBA,ioby,rockwood leadership institute,0
500,4.0,Real Estate,financial consultant,6.26,Master,greystone,worcester polytechnic institute,0
500,2.0,Insurance,underwriting,12.24,empty,everest,providence college,0
500,5.0,Business Consulting and Services,consulting services,31.5,Master,columbia university school of professional studies,embry riddle aeronautical university,0
500,6.0,Retail,merchandising,17.75,MBA,macy s,molloy university,0
500,5.0,Accounting,tax accountant,11.99,Master,saint peter s university,rutgers business school,0
500,1.0,Hospitality,front agent,25.09,Master,millennium place mirdif,beni suef university,0
500,3.0,Government Administration,social,23.03,Master,international rescue committee,yale school of public health,0
500,2.0,Investment Banking,system architect,13.92,Master,google,silicon institute of technology,0
500,1.0,Higher Education,translator,5.74,Master,christie s,university of oxford,0
424,3.0,Environmental Services,site,9.17,Master,tetra tech,city university of new york herbert h lehman college,0
500,5.0,Business Consulting and Services,project coordinator,32.41,Master,parsons corporation,columbia university,0
500,3.0,Hospital & Health Care,research development,11.09,Master,eversana,the johns hopkins university,0
366,2.0,Primary/Secondary Education,media,9.75,Master,coach,fordham university,0
500,3.0,Defense & Space,teaching,12.99,empty,office of the secretary of defense,yale university,0
500,4.0,Management Consulting,strategic,19.0,Master,mckinsey company,columbia university in the city of new york,0
403,7.0,Financial Services,wealth,8.5,Master,frisch financial group,adelphi university,0
500,3.0,Design,content,21.75,empty,dropbox,the city university of new york,0
500,5.0,Hospital & Health Care,substitute teacher,8.75,Master,unitedhealthcare,university of kentucky,0
500,5.0,Architecture and Planning,talent acquisition,7.92,Master,health source group,stony brook university,0
500,6.0,Investment Banking,producer,18.84,empty,bny pershing,university of alaska anchorage,0
500,5.0,Investment Banking,business intelligence consultant,19.25,empty,j p morgan,wilbur o and ann powers college of business at clemson university,0
500,4.0,Software Development,research development,9.17,Master,glowforge,northwestern university,0
500,1.0,Publishing,nanny,17.92,Master,dwl,southern connecticut state university,0
500,5.0,Media Production,editor,13.34,empty,new york amsterdam news,fulbright austria,0
500,3.0,Higher Education,substitute teacher,12.41,Master,pace university english language institute,columbia university,0
500,1.0,IT Services and IT Consulting,creative,30.0,MBA,kxxv news channel 25,the university of chicago booth school of business,0
500,1.0,Public Relations and Communications Services,advertising,26.33,MBA,ростелеком макрорегион волга оао,marymount university,0
500,7.0,Computer Software,software engineering,12.67,Master,datadog,centralesupélec,0
500,5.0,Advertising Services,hr consultant,34.92,Master,alm media llc,university of michigan school of information,0
500,5.0,Marketing & Advertising,social media,12.75,MBA,paramount,the university of chicago,0
500,2.0,Hospital & Health Care,nanny,13.16,Master,nyc health hospitals,molloy college,0
500,4.0,Information Technology & Services,it business analyst,19.0,MBA,boscov s department store llc,case western reserve university,0
500,1.0,Public Relations & Communications,public relations,2.0,empty,lindsey media,fashion institute of technology,0
500,4.0,Luxury Goods & Jewelry,finance controller,8.08,empty,chloé,université paris dauphine,0
412,3.0,Hospital & Health Care,clinical,4.91,Master,weill cornell medicine,nyu robert f wagner graduate school of public service,0
500,4.0,Information Technology & Services,communication,12.84,MBA,jimdo,university of warwick warwick business school,0
500,1.0,Higher Education,student worker,7.83,Master,new york university,montclair state university,0
500,6.0,Writing & Editing,strategic,16.64,Master,drift magazine atx,craig newmark graduate school of journalism at cuny,0
500,6.0,Sports,security,29.41,Master,major league baseball mlb,american university,0
500,7.0,Management Consulting,procurement officer,3.41,MBA,metro otc,rutgers business school,0
500,6.0,Marketing & Advertising,marketing communications,35.5,MBA,fleishmanhillard,columbia business school,0
386,3.0,Hospital & Health Care,medical technologist,14.5,Master,long island university,liu brooklyn,0
500,5.0,Hospital & Health Care,administrative support,25.24,MBA,one brooklyn health,mercy college,0
474,3.0,Biotechnology,student,5.4,Master,merck,boston college,0
500,4.0,Military,teaching,13.92,MBA,united states military academy at west point,the university of kansas,0
500,1.0,Financial Services,portfolio analyst,6.34,Master,cme group,columbia business school,0
408,1.0,Real Estate,project coordinator,4.91,Master,aecom tishman,columbia university in the city of new york,0
456,5.0,Human Resources,human resources consultant,7.25,Master,trinet,rutgers university,0
500,4.0,Financial Services,marketing representative,8.92,empty,stripe,university of michigan,0
500,6.0,Hospitality,bar,17.17,empty,the institute of competitive socialising,louisiana tech university,0
500,3.0,Mental Health Care,nanny,9.33,Master,family service league long island,john jay college cuny,0
500,4.0,Medical Device,coach,19.92,MBA,medtronic,arab academy for science technology and maritime transport,0
500,3.0,Government Administration,staffing,14.81,Doctor,curious cardinals,brown university,0
500,3.0,Environmental Services,substitute teacher,9.91,MBA,new york power authority,binghamton university,0
500,2.0,Design,designer,11.34,Master,tory burch,parsons school of design,0
428,6.0,Entertainment,marketing officer,25.91,empty,juntaro solutions,wine spirit education trust,0
500,6.0,Financial Services,government affairs,16.33,Master,citi,new york university,0
500,1.0,Government Administration,escrow officer,10.43,empty,u s census bureau department of commerce,inactive 1703030558 liu brooklyn,0
468,5.0,Entertainment,actor,5.66,Master,moulin rouge the musical,columbia university school of nursing,0
500,3.0,Mental Health Care,social,14.5,Master,commonpoint queens,fordham graduate school of social service,0
500,2.0,Insurance,audit,16.42,MBA,point32health,university of michigan stephen m ross school of business,0
500,6.0,Accounting,tax accountant,20.67,Master,cbiz,montclair state university,0
500,6.0,Financial Services,investment representative,23.41,Master,new york life insurance company,the university of british columbia,0
500,5.0,Information Technology & Services,investor relations,7.57,Master,280 capital,columbia university,0
500,2.0,Online Audio and Video Media,journalist,20.17,Master,cnn,wilfrid laurier university,0
500,4.0,International Affairs,social,20.5,Master,parliamentarians for global action,new york university,0
500,5.0,Marketing & Advertising,creative,9.25,empty,vml,university of cambridge,0
459,4.0,Government Administration,resident,6.5,Master,the port authority of new york new jersey,school of public and international affairs university of georgia,0
500,5.0,Information Technology & Services,database engineer,28.67,MBA,wells fargo,the college of william and mary,0
500,1.0,Medical Practice,physician,8.48,Master,fords family dental care llc,new york university college of dentistry,0
500,6.0,Civil Engineering,financial analysis,31.75,Master,urban engineers of new york,rowan university,0
500,5.0,Public Policy,public relations,17.0,Master,jn racing,georgetown university,0
500,2.0,Architecture & Planning,banquet server,18.16,Master,zgf architects,university of michigan,0
500,4.0,Transportation/Trucking/Railroad,safety engineer,22.75,Master,nj transit,new jersey institute of technology,0
458,4.0,Financial Services,statistician,4.75,Master,j p morgan,rutgers university,0
500,5.0,Information Technology & Services,product marketing,26.67,MBA,verizon,new jersey institute of technology,0
500,6.0,Management Consulting,business process consultant,20.0,MBA,ey,columbia business school,0
488,1.0,Retail,service crew,5.25,Master,visual comfort co,parker college of business georgia southern university,0
500,2.0,Banking,kyc analyst,12.0,empty,arc financial intesta sanpaolo,florida state college jacksonville,0
500,5.0,Law Practice,law,7.5,Master,deutsche bank,new york university,0
500,1.0,Hospital & Health Care,teaching,6.49,Master,columbia university mailman school of public health,columbia university mailman school of public health,0
500,5.0,Real Estate,strategic initiatives,8.91,MBA,eleven software,university of michigan stephen m ross school of business,0
420,3.0,Accounting,audit,2.32,Master,deloitte,university of rochester simon business school,0
500,1.0,Writing & Editing,reporter,5.23,empty,richner communications inc,the new school,0
500,2.0,Architecture & Planning,project architect,1.66,Master,kpf,harvard university graduate school of design,0
500,6.0,Banking,capital markets,8.83,MBA,mitsubishi ufj financial group inc,thunderbird school of global management,0
408,3.0,Financial Services,wealth,6.25,Master,j p morgan asset management,harvard business school online,0
401,5.0,Marketing & Advertising,creative,10.58,Master,insense meta tiktok partner,british higher school of art and design,0
500,6.0,Music,market,33.83,MBA,steinway sons,nyu stern school of business,0
402,2.0,Higher Education,tax preparer,8.08,MBA,pwc,southern new hampshire university,0
500,5.0,Banking,directors,8.58,MBA,td securities,mcmaster university,0
500,2.0,Financial Services,financial analyst,5.08,Master,northern trust,stevens institute of technology,0
500,1.0,Management Consulting,spring,3.58,MBA,east capital group,columbia business school,0
500,1.0,Architecture & Planning,architecture,1.25,Master,skidmore owings merrill som,porto school of architecture,0
500,1.0,Primary/Secondary Education,admissions,13.84,Master,state of connecticut,university of hartford,0
500,6.0,Market Research,research analyst,10.58,MBA,canari research,university of ottawa,0
500,2.0,Media Production,social media,10.83,MBA,microsoft,thepowermba,0
500,3.0,Non-profit Organization Management,project consultant,4.59,Master,unops,university of toronto,0
500,5.0,Financial Services,strategy,11.0,MBA,ernst young,the university of alabama,0
500,4.0,Marketing & Advertising,project coordinator,3.58,Master,jacques,new york university,0
500,1.0,Higher Education,substitute teacher,5.65,Master,university prep public schools,hunter college,0
465,1.0,Higher Education,admissions,18.74,Master,hispanic federation,queens college,0
500,6.0,Pharmaceuticals,clinical,25.66,Master,pfizer,jefferson health,0
500,2.0,Computer Software,software engineer,7.0,Master,stripe,stanford university,0
455,4.0,Financial Services,financial accounting,12.67,Master,private investment fund,bentley university mccallum graduate school of business,0
500,5.0,Medical Equipment Manufacturing,research engineer,12.25,Master,inspire,jefferson health,0
500,4.0,Information Technology and Services,captain,26.51,MBA,booz allen hamilton,university of rochester simon business school,0
500,2.0,Computer Software,machine engineer,3.99,Master,new york life insurance company,university of southern california,0
500,5.0,Civic & Social Organization,directors,12.83,High School,capital region transportation council,harvardx,0
415,3.0,Retail,accountmanager,3.5,empty,bonbon a swedish candy company,st francis college,0
500,3.0,Higher Education,substitute teacher,8.16,Master,international refugee assistance project,new york university,0
500,3.0,Public Relations & Communications,marketing representative,27.32,empty,aox3 a 120 80 group company,penn state university,0
500,5.0,"Technology, Information and Internet",media relations,10.17,MBA,pepsico,mit sloan executive education,0
500,5.0,Venture Capital and Private Equity Principals,capital markets,11.24,Master,lazard,brandeis school of business and economics,0
397,2.0,Accounting,financial accounting,4.92,Master,enstar group,nyu stern school of business,0
500,1.0,Computer Software,software engineering,9.75,empty,saveaway with inspirave,stony brook university,0
460,6.0,Defense & Space,social,11.33,Master,space diplomacy,embry riddle aeronautical university,0
500,1.0,Media Production,media,8.25,Master,allied global marketing,boston university,0
500,5.0,Civic & Social Organization,development consultant,19.65,MBA,stem from dance,columbia university,0
437,4.0,Security & Investigations,investigator,10.0,Master,corporate resolutions inc,university of pennsylvania,0
500,2.0,Wholesale,account coordinator,5.75,MBA,laura s fashion consultants inc,loyola university maryland,0
500,1.0,Marketing & Advertising,advertising,10.09,Master,saatchi saatchi,s i newhouse school of public communications at syracuse university,0
485,1.0,Venture Capital & Private Equity,researcher,1.33,Master,satori digital asset management,st paul s school,0
500,5.0,Museums & Institutions,engagement,31.26,empty,the bloomfield science museum jerusalem,tel aviv university,0
482,3.0,Retail,cake decorator,5.48,Master,macy s,stony brook university,0
500,1.0,Writing & Editing,research,12.75,Master,nyu steinhardt department of media culture and communication,new york university,0
500,5.0,Performing Arts,artist,37.09,Associate,york theatre company,american academy of dramatic arts,0
500,4.0,Computer Software,stack engineer,10.25,High School,amazon web services aws,hack reactor,0
500,1.0,Primary/Secondary Education,researcher,8.67,Master,spacelab,rutgers school of engineering,0
386,1.0,Non-profit Organization Management,law,11.09,Master,lincoln square legal services inc,fordham university graduate school of arts and sciences,0
500,5.0,Hospital & Health Care,social,42.0,MBA,staten island university hospital,hofstra university,0
464,1.0,Computer Software,designer,3.09,Master,de yan,new york university,0
500,2.0,Higher Education,education,13.16,Master,rutgers university newark,rutgers university new brunswick,0
500,1.0,Higher Education,civil engineer,5.34,MBA,sesi consulting engineers,new jersey institute of technology,0
500,5.0,Research Services,product development engineer,20.0,Master,ancera,university of cape town,0
500,3.0,Sports,teacher,9.41,Master,state university of new york college of optometry,georgetown university mcdonough school of business,0
500,7.0,Public Relations and Communications Services,media relations,16.91,Master,scurry inc,new york university,0
500,5.0,Entertainment Providers,innovation,15.75,Master,prysm systems,the hebrew university of jerusalem,0
500,4.0,Investment Management,financial consultant,12.09,empty,tuhorse solar pumps,penn state university,0
500,2.0,Higher Education,software engineer,2.84,Master,pegasi ai,schwarzman scholars,0
500,1.0,Higher Education,research,14.32,Master,ilas institute of latin american studies at columbia university,columbia university,0
500,5.0,Investment Banking,artist,35.67,MBA,axion alpha advisors,duke university the fuqua school of business,0
